user_id,age,gender,city_level,monthly_consumption,shopping_frequency,product_diversity,high_value_purchase_history,average_browse_time,promotion_participation,favorites_count,friends_count,sharing_times,purchase_high_value_probability
3885,69,0,4,2056,1,4,1,683,22,28,151,93,1
3886,50,1,4,5102,2,10,0,173,7,99,260,52,1
3887,23,0,2,1113,11,13,1,756,4,99,187,25,0
3888,32,0,2,5608,3,36,1,492,44,23,55,10,0
3889,59,0,3,6794,5,39,0,847,10,99,408,37,1
3890,46,0,3,4585,4,34,1,654,42,56,200,3,1
3891,44,1,2,2840,7,14,0,611,14,0,185,53,0
3892,53,0,2,1678,20,17,0,672,35,45,372,85,0
3893,33,1,2,3031,16,21,0,3,47,83,207,36,0
3894,42,1,4,3437,7,20,1,311,8,93,217,7,0
3895,28,1,1,9998,11,10,1,161,18,91,234,100,1
3896,34,0,1,5744,14,29,0,310,12,96,354,3,0
3897,59,1,4,5148,9,14,1,488,22,55,223,97,1
3898,63,1,4,5366,17,28,0,267,13,40,97,67,1
3899,28,0,2,8100,17,3,0,49,45,3,254,90,0
3900,29,1,4,2017,15,12,0,42,34,73,12,46,1
3901,60,0,3,4465,18,47,1,230,38,29,392,99,1
3902,30,0,2,8662,7,37,0,782,11,57,93,74,1
3903,27,0,3,1006,19,35,0,948,5,23,325,37,1
3904,39,1,1,3870,18,31,0,323,1,1,201,47,0
3905,59,1,3,6849,15,29,0,337,13,72,471,23,1
3906,38,1,3,5499,3,2,1,931,22,48,195,7,1
3907,52,1,4,5511,14,27,0,158,16,77,349,74,1
3908,54,1,1,3286,15,30,1,126,42,2,145,67,0
3909,67,0,4,6909,17,28,1,422,36,70,452,96,0
3910,33,1,2,2116,18,23,0,236,37,99,297,66,0
3911,40,1,1,6209,16,37,1,526,12,30,257,61,0
3912,19,0,4,4183,17,16,0,621,0,55,178,2,1
3913,31,1,4,5100,3,14,0,497,33,9,4,38,1
3914,70,1,4,9482,6,42,1,256,18,36,391,33,1
3915,22,1,1,2194,16,8,1,410,6,40,457,40,0
3916,31,0,1,9283,5,46,1,181,49,37,493,49,0
3917,51,0,1,7078,0,33,1,889,8,88,289,74,0
3918,23,1,4,7773,2,48,1,305,27,21,183,62,1
3919,24,1,4,9390,2,12,1,548,38,30,133,45,1
3920,29,1,1,9150,8,36,0,61,48,63,97,71,1
3921,24,1,1,8552,19,5,1,0,31,87,379,26,1
3922,67,0,4,6497,5,21,0,794,0,80,196,15,0
3923,40,0,3,9282,17,13,1,489,33,57,269,19,1
3924,21,0,1,4909,9,47,1,233,32,46,223,30,1
3925,25,0,2,5707,6,21,0,879,13,52,16,73,0
3926,31,0,1,7811,6,24,1,561,40,81,472,88,1
3927,28,0,3,9654,2,28,0,142,31,8,370,35,0
3928,67,1,4,5691,6,26,1,63,14,89,473,66,1
3929,59,0,3,4049,11,10,0,410,39,58,413,94,0
3930,28,1,1,2419,8,22,1,120,0,88,207,22,1
3931,46,1,1,2967,10,14,0,654,0,53,256,99,0
3932,60,0,1,9953,19,38,1,936,16,15,224,24,0
3933,57,0,4,2844,0,12,1,398,14,67,146,71,1
3934,49,0,3,9906,9,12,0,92,10,2,154,58,1
3935,52,0,1,1019,14,41,0,669,15,88,366,33,0
3936,36,0,3,8673,12,24,0,156,14,98,32,54,0
3937,30,1,3,7320,10,29,1,476,3,49,488,16,1
3938,25,1,2,1917,10,13,0,310,39,87,451,99,1
3939,21,1,4,1400,1,20,0,928,48,85,324,87,0
3940,58,0,4,1933,0,44,1,572,4,39,471,60,0
3941,55,1,3,5986,3,39,0,108,16,39,138,9,0
3942,38,1,4,1123,3,10,0,106,5,51,280,42,1
3943,50,0,2,2821,0,23,1,948,22,45,349,48,1
3944,33,1,3,5744,16,44,1,673,49,13,448,92,0
3945,65,1,2,1661,3,35,0,107,35,6,31,27,0
3946,52,0,3,6190,10,19,0,922,18,86,384,6,0
3947,45,1,4,2770,15,34,0,488,36,46,446,31,0
3948,39,0,2,7457,18,10,1,158,0,6,282,9,0
3949,42,1,4,7812,19,11,1,672,47,23,466,81,1
3950,34,0,4,5267,1,38,1,711,50,57,352,32,0
3951,26,1,4,7609,16,21,0,953,19,15,247,59,0
3952,29,1,2,7429,15,34,0,46,28,71,82,66,1
3953,55,0,2,4106,14,43,0,896,47,61,102,25,0
3954,69,1,4,1570,2,45,1,325,41,71,282,46,1
3955,62,1,2,8242,0,24,1,834,40,72,184,75,1
3956,57,1,2,8118,17,33,1,502,22,74,415,98,0
3957,57,1,1,3386,20,27,0,322,1,49,375,27,0
3958,66,0,4,9186,3,44,1,555,21,4,290,44,1
3959,31,1,2,6783,16,14,1,420,14,72,71,100,0
3960,53,1,1,5928,14,10,0,321,30,63,7,77,1
3961,28,1,3,4189,4,1,0,744,1,37,472,50,1
3962,26,1,3,8313,2,38,1,324,37,85,347,68,1
3963,36,0,4,2105,20,34,1,894,6,52,343,5,1
3964,43,1,3,7119,16,50,0,385,48,29,208,49,0
3965,54,1,1,6739,1,46,0,832,13,3,274,17,0
3966,35,0,2,2254,5,15,1,478,45,67,165,40,1
3967,29,1,1,6755,11,50,0,385,46,12,406,86,1
3968,26,1,1,2830,0,11,0,680,15,29,423,38,0
3969,58,0,2,7525,6,34,1,544,1,70,354,48,0
3970,58,0,4,4459,16,39,0,521,22,31,30,79,1
3971,69,1,3,1241,17,33,1,492,23,64,279,15,0
3972,28,1,3,2033,10,17,0,805,26,17,93,81,1
3973,65,1,4,2747,4,33,0,111,29,94,200,90,0
3974,18,1,2,6600,10,7,1,888,47,26,128,74,1
3975,41,0,3,9888,2,23,0,10,5,61,158,43,0
3976,25,1,2,1064,18,39,1,466,28,68,456,2,0
3977,68,1,2,9176,9,35,0,281,45,19,25,81,0
3978,46,0,4,6789,2,30,0,316,29,81,116,23,1
3979,27,0,1,6779,9,5,1,88,36,54,154,33,0
3980,36,0,3,8334,4,9,1,20,21,4,193,25,1
3981,25,0,2,8871,14,25,1,266,8,22,246,44,1
3982,50,1,3,5039,7,4,1,595,20,80,437,44,1
3983,64,0,4,2011,2,5,0,789,32,79,20,63,0
3984,64,0,2,1356,13,21,1,535,19,89,230,70,0
3985,39,0,4,7165,2,23,1,650,42,64,273,15,0
3986,47,0,2,7956,9,21,0,366,21,1,350,74,1
3987,38,0,1,7161,4,32,1,7,15,15,222,37,0
3988,51,1,1,3407,13,34,0,282,12,65,156,95,0
3989,55,1,1,2211,5,47,0,626,47,71,86,78,0
3990,43,1,2,9665,5,48,1,494,49,100,212,78,0
3991,54,1,1,8874,8,5,0,225,25,90,58,1,1
3992,29,0,1,2314,5,39,0,929,26,46,366,37,1
3993,65,0,4,3991,20,34,1,206,19,58,493,58,1
3994,35,1,2,8704,3,19,0,881,27,62,301,85,0
3995,66,0,3,5122,12,1,1,863,29,17,5,98,0
3996,49,1,2,4551,18,33,1,750,10,32,258,26,0
3997,28,0,4,8257,18,30,1,809,47,36,28,20,1
3998,65,1,2,1516,5,11,1,582,49,98,47,48,1
3999,61,1,4,5950,6,44,0,77,27,77,363,79,0
4000,65,0,4,4555,2,5,0,798,21,2,120,20,1
4001,31,0,1,8094,12,45,0,131,44,5,55,93,1
4002,70,0,2,5692,14,23,1,452,42,88,317,96,0
4003,26,1,2,6921,4,15,1,354,22,64,363,63,1
4004,34,0,3,4615,15,26,1,367,4,25,86,63,0
4005,26,0,2,5224,13,16,0,877,21,47,389,60,0
4006,24,0,3,9204,16,17,1,165,11,34,206,25,0
4007,64,0,3,9098,9,13,0,914,40,74,296,64,0
4008,53,0,1,5270,5,17,1,386,4,38,214,93,1
4009,23,0,2,8181,13,47,1,402,15,49,390,29,1
4010,49,0,4,4529,11,26,0,980,44,53,390,87,0
4011,57,1,1,1326,17,45,0,475,19,14,118,47,0
4012,27,1,2,3037,14,11,1,508,29,46,356,80,1
4013,51,0,2,9446,8,11,1,10,38,22,34,65,0
4014,20,1,1,1386,19,34,1,57,8,44,387,65,1
4015,64,1,1,5841,6,3,1,903,0,15,114,83,0
4016,69,1,3,7146,10,6,1,675,23,29,1,7,0
4017,55,1,2,1363,2,45,1,567,22,18,170,56,1
4018,64,0,4,3421,11,32,1,432,10,87,123,60,1
4019,51,1,3,6748,11,33,0,925,0,33,479,59,0
4020,18,1,2,8442,15,10,0,526,14,48,438,60,0
4021,39,1,4,6273,18,24,1,641,30,2,491,6,0
4022,25,1,1,6790,1,46,0,552,11,64,476,53,1
4023,60,0,4,4273,2,44,0,382,2,79,156,97,0
4024,34,1,2,1881,7,25,1,941,36,75,436,49,1
4025,35,0,2,3894,3,47,1,518,5,0,278,53,1
4026,49,1,4,6856,13,4,1,522,48,87,314,29,0
4027,20,1,2,1988,12,25,0,839,45,80,489,50,1
4028,52,1,3,5941,18,32,0,432,11,5,145,26,1
4029,21,0,2,3749,9,3,0,976,9,55,365,95,1
4030,31,0,3,4431,19,32,0,98,10,81,6,48,1
4031,36,0,1,9573,14,20,1,466,29,85,117,12,0
4032,47,1,3,8665,3,49,1,832,43,15,403,59,1
4033,40,0,3,6781,13,28,0,839,37,56,476,48,1
4034,23,1,2,9955,13,19,1,715,23,1,293,35,1
4035,21,0,3,4198,10,2,0,284,12,84,193,85,0
4036,28,0,4,9883,11,17,1,956,10,73,19,95,1
4037,39,0,4,1993,7,13,0,437,36,4,174,88,0
4038,57,0,1,4413,2,29,1,527,38,4,223,69,1
4039,45,1,1,3469,16,40,0,522,35,24,295,36,1
4040,48,1,2,1020,1,20,1,536,23,88,255,31,0
4041,41,0,4,1386,9,8,0,487,45,34,418,70,1
4042,41,1,3,9822,12,13,0,557,20,61,489,81,1
4043,42,1,2,4595,12,50,0,410,35,92,474,72,1
4044,59,1,1,4783,14,32,1,601,4,14,383,29,1
4045,27,1,4,5802,13,17,0,124,44,56,172,39,0
4046,48,1,1,9841,17,43,1,863,6,38,154,74,1
4047,47,0,2,5123,8,3,0,606,8,54,377,7,0
4048,42,0,4,2935,11,40,0,841,0,55,2,47,1
4049,20,0,4,9850,19,47,1,188,5,84,362,97,1
4050,24,0,4,7917,11,34,1,35,29,25,349,98,0
4051,26,0,4,1587,15,39,1,933,6,46,76,46,1
4052,19,0,3,2626,2,28,1,838,1,9,389,6,1
4053,58,1,1,5088,5,32,1,484,20,88,261,58,1
4054,43,1,3,6474,17,43,1,124,1,94,499,35,0
4055,43,1,2,4494,5,26,1,568,12,53,208,47,1
4056,18,0,3,1259,4,7,0,483,46,95,140,7,1
4057,43,1,1,7658,2,27,0,19,20,25,184,77,0
4058,24,1,2,9496,14,38,1,78,25,75,170,90,1
4059,31,1,2,9818,15,21,1,255,38,50,82,9,0
4060,21,1,2,5941,20,38,1,585,41,26,422,46,0
4061,50,0,1,3049,19,28,0,442,23,97,95,95,0
4062,38,1,2,8232,15,27,0,683,7,79,359,61,1
4063,27,0,2,5036,1,29,0,665,15,4,457,77,0
4064,22,1,3,2211,4,15,0,677,27,95,466,75,1
4065,48,0,1,7116,16,15,1,15,9,48,236,48,0
4066,28,1,4,7872,1,15,1,399,21,38,344,8,1
4067,65,1,3,9115,5,38,1,371,39,15,288,26,1
4068,35,1,1,6024,14,2,1,306,50,1,395,43,1
4069,56,1,3,1571,14,23,1,91,46,52,73,92,0
4070,34,0,2,6940,14,33,0,577,24,54,329,5,1
4071,30,1,4,4553,1,33,0,937,3,84,280,85,1
4072,19,0,4,7205,5,50,1,970,24,91,61,28,1
4073,40,0,3,7708,17,32,0,169,21,40,58,53,0
4074,58,1,2,2582,8,1,0,64,11,81,363,98,1
4075,33,1,2,3989,15,13,1,906,28,32,448,68,1
4076,30,1,1,8228,9,36,0,314,46,72,454,17,1
4077,37,1,2,3888,17,1,1,616,24,90,190,93,1
4078,42,1,4,1972,1,13,0,414,18,76,428,83,1
4079,55,1,1,3221,0,37,1,236,47,58,192,74,0
4080,30,0,3,2433,19,34,1,148,46,68,271,61,1
4081,31,1,1,2976,7,47,1,506,25,68,94,53,0
4082,23,0,4,9987,15,24,1,53,41,28,26,39,0
4083,42,0,2,4360,2,17,1,901,18,83,73,43,0
4084,65,0,3,5450,7,27,0,116,1,51,433,71,1
4085,44,0,2,8180,17,20,1,721,41,36,95,16,1
4086,25,0,1,3804,10,21,0,410,5,45,168,23,1
4087,33,1,1,1155,17,47,0,580,38,94,166,41,0
4088,54,0,4,3310,0,36,0,296,26,52,268,24,1
4089,23,0,4,6148,12,4,0,743,38,62,488,6,0
4090,27,1,1,9179,19,40,1,740,15,21,495,59,1
4091,61,1,1,1012,11,30,0,691,14,7,38,98,1
4092,44,0,4,1932,12,47,1,118,33,88,451,28,1
4093,43,1,4,9672,20,32,0,69,17,48,243,26,1
4094,37,1,4,8989,15,35,0,972,37,61,318,32,1
4095,20,0,4,4512,1,27,0,596,40,80,194,22,1
4096,29,0,1,8817,18,48,0,627,35,99,118,59,1
4097,22,0,2,3528,18,49,0,119,40,12,402,65,0
4098,28,1,4,8901,16,6,0,977,6,95,284,77,0
4099,68,1,1,9951,14,14,1,311,15,17,405,12,1
4100,46,0,1,1463,10,49,0,555,3,38,243,81,1
4101,26,0,3,2990,8,19,0,461,28,76,376,60,1
4102,55,1,2,7069,18,12,1,623,33,53,126,72,1
4103,60,1,4,2677,11,22,1,635,44,74,488,29,0
4104,63,0,2,2226,13,24,0,779,26,88,488,71,1
4105,56,1,3,8972,7,17,0,718,41,99,322,83,1
4106,42,1,4,6655,17,15,0,218,14,23,336,79,1
4107,31,0,2,5002,2,2,1,686,30,80,152,23,1
4108,65,1,2,5652,17,23,1,533,31,52,385,49,0
4109,49,0,2,5500,8,46,1,943,23,45,274,70,0
4110,45,1,2,8112,19,29,0,291,40,79,111,23,0
4111,28,1,2,4080,19,20,1,142,45,17,155,50,1
4112,48,0,3,4555,2,12,0,143,37,67,49,61,0
4113,22,1,1,9247,3,13,1,61,0,40,440,49,0
4114,58,0,4,6172,16,30,1,866,48,64,296,57,0
4115,58,1,2,8638,20,24,1,123,16,100,439,90,0
4116,24,1,1,5472,0,14,1,397,35,48,75,90,0
4117,63,0,2,1377,1,20,1,766,7,42,450,93,1
4118,32,1,1,6629,8,21,0,142,20,90,294,95,0
4119,49,0,1,2587,17,10,0,80,26,82,46,1,0
4120,21,0,2,1999,3,1,1,286,2,2,54,66,0
4121,40,1,3,8532,1,33,0,208,27,6,316,60,1
4122,46,0,1,9497,15,3,1,511,27,42,362,43,0
4123,70,1,3,4099,20,24,0,369,7,88,472,5,0
4124,38,1,2,4284,16,41,1,614,1,14,67,21,0
4125,46,0,1,3995,5,32,0,898,7,87,96,51,0
4126,26,1,3,2882,17,21,1,132,26,99,10,21,0
4127,20,0,1,1769,10,19,0,136,42,57,223,0,0
4128,36,0,3,5493,11,41,0,565,27,95,74,86,1
4129,48,0,4,4544,1,6,1,359,16,85,98,9,1
4130,23,1,4,6453,15,17,0,86,47,97,408,67,0
4131,47,1,1,4999,12,18,0,147,46,45,341,36,0
4132,41,0,1,1666,6,4,0,400,25,97,184,65,0
4133,46,1,3,9475,6,6,1,796,36,64,148,12,1
4134,41,0,4,6854,17,48,1,336,3,68,423,54,0
4135,51,0,1,8623,1,41,1,797,21,67,33,73,1
4136,30,1,2,5658,11,33,1,719,28,33,421,56,0
4137,24,0,1,2971,4,3,1,459,10,74,441,60,0
4138,64,0,3,3584,15,14,1,469,25,100,378,85,1
4139,62,0,1,4632,3,38,1,590,29,74,277,91,0
4140,30,0,1,8691,15,11,1,262,44,92,382,47,1
4141,36,0,2,2212,16,30,1,894,39,15,431,83,1
4142,56,0,1,3498,3,47,1,590,18,97,154,86,1
4143,25,1,3,4469,19,39,1,755,31,66,422,37,0
4144,68,0,3,7459,10,32,0,844,0,31,196,42,1
4145,33,0,2,2417,16,22,0,94,3,3,410,27,1
4146,39,1,2,3447,4,47,0,16,20,75,492,57,0
4147,28,0,3,3552,0,24,1,718,34,25,129,61,0
4148,36,1,2,5932,14,11,0,450,16,36,155,93,0
4149,35,0,3,2990,4,29,1,266,45,16,90,54,1
4150,61,0,3,9876,4,33,1,192,42,20,387,38,1
4151,52,1,4,1261,15,37,1,247,41,20,442,73,1
4152,48,0,2,2648,5,13,1,985,7,57,32,12,0
4153,38,0,3,5617,10,24,1,400,18,86,495,68,0
4154,55,0,4,6384,17,30,0,544,16,64,276,8,0
4155,25,0,1,6726,19,32,0,586,41,70,85,49,1
4156,41,1,2,2358,6,25,0,440,38,88,32,80,1
4157,69,1,2,8172,9,41,1,286,6,98,191,17,0
4158,58,1,4,3903,18,13,1,736,42,74,380,53,0
4159,61,1,1,8687,13,44,0,352,12,23,373,94,1
4160,26,1,4,4374,14,50,0,265,3,39,116,49,1
4161,32,0,3,5582,14,34,1,846,34,43,413,20,0
4162,55,1,3,7532,17,37,1,83,47,100,271,30,1
4163,69,0,4,8919,0,16,1,680,10,25,213,54,1
4164,27,0,1,3093,16,37,0,10,17,9,269,87,0
4165,57,1,4,1315,12,20,1,71,40,24,383,31,1
4166,57,1,2,8542,9,32,0,518,27,33,168,72,1
4167,38,1,3,2286,11,39,1,215,40,67,330,92,1
4168,36,1,4,5340,18,9,1,174,49,34,324,66,0
4169,42,0,1,9202,13,25,1,886,19,67,29,26,0
4170,50,0,3,6533,12,13,1,235,17,14,279,68,1
4171,30,0,4,9236,19,39,0,291,26,37,484,57,0
4172,45,1,1,9958,14,28,1,565,21,87,260,90,1
4173,55,0,2,5341,2,14,1,246,4,2,276,86,0
4174,19,0,1,2540,3,19,1,361,49,62,257,51,1
4175,21,0,4,6965,4,3,0,550,48,26,228,22,1
4176,51,1,3,9354,1,38,1,554,29,16,293,100,0
4177,66,0,2,8693,19,7,1,603,14,100,272,57,0
4178,58,1,1,1716,2,13,0,621,37,74,8,83,1
4179,67,1,2,3017,15,12,1,722,13,13,71,78,0
4180,65,1,1,2488,17,38,1,422,16,37,402,66,1
4181,42,1,1,1002,16,41,1,669,30,77,418,37,1
4182,66,1,3,8108,7,38,1,206,49,93,474,11,1
4183,42,0,2,2258,12,38,0,593,15,70,72,82,0
4184,62,1,2,5347,18,18,0,409,13,81,392,1,1
4185,57,0,3,1897,0,11,0,514,37,20,317,67,1
4186,19,0,1,9357,10,6,0,602,34,32,236,13,1
4187,52,0,1,1114,7,10,0,711,13,94,378,68,0
4188,66,0,3,3729,12,24,0,826,28,76,228,67,1
4189,21,0,1,6103,14,15,0,780,3,61,302,32,0
4190,30,0,1,9245,18,6,1,14,7,5,84,83,0
4191,29,0,3,1634,3,30,0,27,13,48,271,11,1
4192,49,0,1,4812,18,28,0,322,34,78,266,50,1
4193,52,0,4,2534,15,10,0,578,50,15,335,52,1
4194,47,1,1,7173,19,13,0,571,10,1,41,52,1
4195,26,1,4,6566,11,19,0,72,17,45,188,84,1
4196,45,1,2,3377,14,30,1,263,43,9,485,58,1
4197,70,1,4,4435,13,36,0,387,19,90,482,1,1
4198,64,0,1,6255,5,23,1,519,13,16,145,1,0
4199,26,0,2,3606,8,34,0,75,6,73,255,61,0
4200,37,1,1,9144,0,45,1,906,22,83,167,99,0
4201,43,1,1,2378,0,31,0,127,35,61,261,39,0
4202,29,1,4,9267,8,29,1,688,16,50,249,35,1
4203,30,0,2,6084,8,13,0,361,42,12,171,47,0
4204,19,1,4,3003,3,47,1,996,7,77,7,12,1
4205,68,1,3,7697,5,27,1,185,23,27,6,61,0
4206,57,0,4,1707,9,26,0,95,39,33,229,69,1
4207,35,1,3,1421,11,8,1,977,4,55,251,46,1
4208,49,1,2,1491,14,2,1,660,11,10,451,82,1
4209,23,1,2,4331,18,49,1,431,38,53,242,48,0
4210,25,1,4,5909,6,17,0,811,48,59,88,97,0
4211,59,1,3,4351,4,32,0,278,46,84,234,67,1
4212,40,1,3,1713,10,40,1,206,46,80,378,33,1
4213,58,0,1,1951,10,2,1,466,23,56,218,8,0
4214,47,1,1,8787,2,39,1,410,28,38,175,59,1
4215,60,0,2,8465,15,49,1,132,17,93,336,63,0
4216,61,0,1,5945,3,30,0,938,29,61,420,70,1
4217,41,1,2,5020,5,14,1,38,49,30,133,89,1
4218,19,1,1,8118,0,10,0,776,1,34,98,79,1
4219,47,1,1,6062,5,15,0,470,9,48,201,33,0
4220,41,1,4,4479,0,22,0,703,31,66,260,57,1
4221,42,1,3,3604,6,20,0,201,37,25,74,84,1
4222,58,0,4,9005,6,14,0,819,6,27,326,86,0
4223,24,0,1,9105,5,43,1,995,21,3,128,24,0
4224,37,1,4,5782,18,25,1,458,48,62,58,53,0
4225,34,0,2,5024,5,17,0,1000,3,9,14,34,0
4226,25,0,4,7783,4,3,1,758,13,65,187,100,1
4227,24,0,1,9611,15,25,1,588,28,80,293,52,1
4228,22,1,1,7362,2,5,1,131,37,100,188,40,0
4229,34,1,3,4127,8,1,0,509,0,56,281,51,0
4230,50,0,4,8623,7,42,0,415,24,71,440,77,1
4231,37,0,3,1292,15,42,1,125,24,62,59,41,0
4232,62,0,1,7472,6,20,1,964,11,95,132,46,0
4233,42,0,1,7261,10,27,1,110,41,74,229,34,1
4234,47,0,4,9493,1,23,1,126,47,85,363,74,1
4235,69,0,3,3045,19,25,1,681,24,81,228,51,1
4236,18,0,3,6734,10,10,0,513,0,93,66,8,1
4237,52,0,2,5076,16,29,1,273,40,92,477,32,1
4238,49,0,1,7804,14,23,1,272,39,30,209,6,0
4239,69,1,3,1061,17,50,0,50,5,8,287,83,0
4240,54,1,1,1139,20,34,0,106,20,9,43,74,1
4241,69,1,1,4079,16,22,1,959,4,19,198,21,0
4242,66,1,1,6349,18,32,1,153,9,19,446,24,1
4243,41,0,2,9515,1,38,0,532,48,51,197,56,0
4244,55,0,4,1271,5,14,0,520,21,61,115,16,0
4245,34,0,1,3240,12,10,0,842,47,9,77,23,0
4246,46,1,3,5189,11,28,0,379,3,27,78,48,0
4247,55,1,4,3441,6,36,1,145,15,62,38,44,0
4248,18,0,1,1309,2,47,1,822,30,65,452,38,1
4249,68,0,4,7632,17,6,0,27,39,91,490,60,0
4250,62,1,2,1977,2,33,0,959,49,33,445,39,1
4251,51,0,3,9177,14,30,1,214,5,70,141,73,1
4252,43,1,3,1768,16,25,0,482,35,88,13,36,0
4253,19,0,1,2271,7,34,0,673,7,22,444,25,1
4254,36,0,3,3143,2,19,1,11,32,39,418,29,1
4255,40,1,1,9948,6,9,0,397,7,22,9,91,0
4256,64,0,3,1014,12,25,1,797,37,83,259,38,0
4257,58,0,4,1963,5,23,0,971,16,65,265,98,0
4258,54,0,3,3978,17,16,0,673,23,18,201,2,1
4259,67,0,2,3179,19,31,0,469,34,54,98,9,0
4260,47,0,4,3423,1,31,1,745,31,86,60,72,0
4261,21,1,4,4940,5,23,0,959,16,0,180,95,0
4262,23,0,1,1100,12,18,0,217,44,44,424,36,0
4263,53,0,3,3111,19,21,1,935,28,36,270,34,1
4264,56,1,4,4022,17,42,1,964,2,23,394,37,0
4265,37,0,3,9588,18,2,0,577,40,2,142,36,1
4266,47,1,1,7155,12,45,0,577,32,3,344,25,1
4267,19,1,1,9610,19,15,0,364,42,25,119,27,0
4268,70,0,3,5508,10,28,0,79,24,23,39,7,0
4269,69,0,1,6292,16,32,1,381,22,23,279,19,1
4270,55,1,1,4591,11,49,1,282,22,79,181,81,1
4271,42,1,4,2831,15,35,0,677,12,22,239,99,1
4272,62,1,1,4206,1,32,0,931,41,19,333,11,1
4273,25,1,1,7390,18,30,1,724,25,95,288,81,1
4274,70,1,1,9972,3,41,0,8,1,60,408,56,0
4275,41,1,2,7759,13,42,0,560,9,60,322,62,0
4276,36,1,2,3807,10,41,0,259,7,5,355,26,0
4277,40,1,2,7957,1,24,0,669,7,32,256,87,1
4278,41,1,2,6127,17,48,1,138,5,95,28,43,0
4279,63,0,1,7514,3,15,0,128,26,24,157,6,0
4280,35,0,4,3412,19,30,1,590,3,71,170,91,1
4281,48,1,2,6239,2,45,1,849,3,23,437,75,1
4282,68,0,3,5280,10,36,1,203,29,96,500,1,0
4283,44,0,1,3924,1,13,1,596,26,87,44,5,1
4284,49,0,2,1989,7,33,1,340,38,65,213,91,0
4285,22,1,3,4806,18,1,1,126,0,96,326,6,1
4286,48,1,3,8523,2,37,0,246,50,11,8,86,1
4287,45,0,2,4730,14,18,0,95,22,49,82,52,0
4288,54,1,4,2014,13,1,1,214,35,23,36,15,0
4289,58,0,4,3841,0,45,1,135,32,43,277,36,0
4290,24,1,3,2525,17,16,0,289,38,73,73,21,1
4291,46,1,1,2790,18,11,1,487,18,81,168,26,0
4292,20,1,4,5667,5,32,1,961,2,20,38,82,0
4293,55,1,4,8171,19,10,1,675,11,36,37,14,1
4294,65,1,2,4241,4,40,0,927,13,50,321,50,0
4295,68,1,2,9243,19,49,0,19,42,24,56,82,0
4296,70,0,1,9346,4,12,1,191,0,15,69,12,1
4297,19,0,3,2311,4,4,1,696,41,43,116,19,0
4298,23,0,3,9680,12,45,1,501,37,57,291,42,1
4299,19,0,3,1933,6,40,1,39,31,31,139,83,1
4300,36,0,4,8914,1,1,0,867,3,66,244,24,0
4301,69,0,1,3693,17,5,1,75,43,76,205,6,1
4302,46,1,3,9354,17,9,1,560,9,81,91,98,1
4303,59,0,3,9871,10,32,0,1000,41,97,213,95,1
4304,63,0,4,2835,6,33,1,499,23,95,268,79,1
4305,28,0,1,7687,16,23,0,634,25,64,254,78,0
4306,29,1,2,8797,18,19,1,516,8,5,9,36,1
4307,63,1,2,3227,11,50,0,816,48,40,9,61,1
4308,25,1,2,7593,1,46,0,940,38,95,163,81,0
4309,54,1,2,1775,8,35,0,716,23,36,480,40,0
4310,57,0,1,7232,6,36,0,397,15,91,367,31,1
4311,36,0,2,2798,2,21,0,668,34,58,486,47,1
4312,30,1,3,6596,2,50,1,619,4,77,442,97,1
4313,33,1,3,1281,12,36,0,353,23,25,99,6,1
4314,64,0,4,7091,7,31,1,314,10,42,386,10,0
4315,60,1,3,3116,8,19,1,937,33,5,421,1,1
4316,25,0,1,6841,6,13,1,517,33,43,31,6,0
4317,68,0,2,9724,14,23,0,168,41,60,25,89,0
4318,18,1,2,1106,4,43,1,200,36,88,75,25,1
4319,34,0,4,1178,0,1,0,476,23,68,169,90,1
4320,61,1,2,2275,19,8,1,112,14,46,404,85,0
4321,41,0,2,6402,8,12,0,358,23,50,112,43,1
4322,24,0,4,5718,13,33,1,507,3,93,350,56,0
4323,66,0,1,1516,13,50,1,125,17,35,414,22,0
4324,57,1,4,4345,0,25,1,588,33,32,96,57,1
4325,59,0,2,8691,12,1,0,372,46,44,461,31,1
4326,67,0,1,7426,6,25,0,871,1,17,327,25,0
4327,44,0,1,1358,6,23,1,777,50,84,65,55,0
4328,25,1,4,2743,10,35,0,260,38,41,157,46,0
4329,32,0,1,1761,6,23,1,815,1,94,77,44,1
4330,62,1,4,5651,18,38,0,100,48,46,164,55,0
4331,23,1,2,1435,5,46,1,53,46,7,302,76,0
4332,21,0,2,7668,1,32,1,480,11,74,318,29,1
4333,31,0,3,9833,11,35,1,986,10,34,283,28,0
4334,20,0,3,4493,2,3,1,929,37,28,433,17,1
4335,43,1,1,8164,20,46,1,931,37,92,219,47,1
4336,56,1,1,4174,9,47,0,168,33,24,320,29,0
4337,48,1,2,5608,4,27,1,92,49,26,211,19,0
4338,34,0,3,4528,12,20,0,969,26,15,214,11,1
4339,60,1,4,9298,3,47,0,79,29,29,59,94,0
4340,19,1,3,6298,13,22,1,402,24,37,147,76,1
4341,56,0,1,8218,3,13,0,537,25,43,416,9,1
4342,64,0,3,2200,6,2,0,890,45,11,378,34,0
4343,29,1,1,4524,3,35,0,863,16,41,209,74,1
4344,29,0,4,8862,11,25,1,56,11,13,170,45,1
4345,69,0,1,1071,8,33,1,906,19,33,453,56,0
4346,20,0,2,6620,1,18,0,244,41,70,70,38,0
4347,64,0,4,2044,2,26,0,618,39,72,161,70,1
